ID,NAME,GLOTTOCODE,PROXY
LENCA_EL_SALVADOR,LENCA_EL_SALVADOR,lenc1243,
LENCA_HONDURAS,LENCA_HONDURAS,lenc1242,
LENDU,LENDU,lend1245,
LENGO,LENGO,leng1259,
LENGOLA,LENGOLA,leng1258,
LENGUA,LENGUA,sout2989,
LENINGITIJ,LENINGITIJ,leni1238,
LENJE,LENJE,lenj1248,
LENYIMA,LENYIMA,leny1238,
LEPCHA,LEPCHA,lepc1244,
LEPKI,LEPKI,lepk1238,
LERE_SI,LERE_SI,lere1241,
LETEMBOI,LETEMBOI,lete1241,
LETINESE,LETINESE,leti1246,
LEVEI,LEVEI,kheh1237,
LEWO_NUL,LEWO_NUL,lewo1242,
LEYIGHA,LEYIGHA,leyi1238,
LEZGI,LEZGI,lezg1247,
LHOMI,LHOMI,lhom1239,
LIABUKA,LIABUKA,liab1237,
LIBIDO,LIBIDO,libi1250,
LIBIE,LIBIE,elip1238,
LIBINZA,LIBINZA,libi1244,
LIBON,LIBON,libo1242,
LIGBI,LIGBI,ligb1244,
LIGURIAN_STELLA,LIGURIAN_STELLA,ligu1248,
LIKPE,LIKPE,sekp1241,
LIKUM,LIKUM,liku1243,
LIKWALA,LIKWALA,likw1239,
LILAU,LILAU,lila1246,
LILIKO,LILIKO,lika1243,
LILLOOET,LILLOOET,lill1248,
LIMASSA,LIMASSA,lima1246,
LIMBU,LIMBU,limb1266,
LIMBUM,LIMBUM,limb1268,
LIMBURGISH,LIMBURGISH,limb1263,
LIMILNGAN,LIMILNGAN,nucl1327,
LIMOS_KALINGA,LIMOS_KALINGA,limo1248,
LINDA,LINDA,band1344,
LINGALA,LINGALA,ling1263,
LINGARAK,LINGARAK,ling1265,
LINGUA_FRANCA,LINGUA_FRANCA,ling1242,
LIO,LIO,lioo1240,
LIPAN,LIPAN,lipa1241,
LISELA,LISELA,lise1239,
LISH,LISH,lish1235,
LISHANA_DENI,LISHANA_DENI,lish1247,
LISHAN_DIDAN,LISHAN_DIDAN,lish1246,
LISU,LISU,lisu1250,
LITHUANIAN,LITHUANIAN,lith1251,
LITZLITZ,LITZLITZ,litz1237,
LIUWA,LIUWA,sima1258,
LIVE,LIVE,livv1244,
LOBALA,LOBALA,loba1239,
LOBI,LOBI,lobi1245,
LODA,LODA,lolo1264,
LODHI,LODHI,lodh1246,
LOGBA,LOGBA,logb1245,
LOGO,LOGO,logo1259,
LOGOL,LOGOL,logo1262,
LOGOLI,LOGOLI,logo1258,
LOGORIK,LOGORIK,logo1261,
LOHIKI,LOHIKI,akoy1238,
LOHORUNG,LOHORUNG,nort2727,
LOJBAN,LOJBAN,lojb1234,
LOKAA,LOKAA,loka1252,
LOKELE_ISANGI,LOKELE_ISANGI,kele1255,
LOKO,LOKO,loko1255,
LOKONO,LOKONO,araw1276,
LOKOYA,LOKOYA,loko1254,
LOLO,LOLO,lolo1261,
LOLOPO,LOLOPO,lolo1259,
LOM,LOM,bang1365,
LOMA,LOMA,loma1260,
LOMAVREN,LOMAVREN,loma1235,
LOMBARD_PLESIO,LOMBARD_PLESIO,lomb1257,
LOMBI,LOMBI,lomb1254,
LOMBO,LOMBO,lomb1260,
LOMWE,LOMWE,lomw1241,
LONGGU,LONGGU,long1395,
LONGHUA_BUNU,LONGHUA_BUNU,jion1236,
LONGTO,LONGTO,long1387,
LONGUDA,LONGUDA,long1389,
LONG_ANAP_KENYAH,LONG_ANAP_KENYAH,main1275,
LONG_TERAWAN_BERAWAN,LONG_TERAWAN_BERAWAN,west2564,
LONIU,LONIU,loni1238,
LONWOLWOL,LONWOLWOL,lonw1238,
LOO,LOO,looo1238,
LOPA,LOPA,lopa1238,
LOREDIAKARKAR,LOREDIAKARKAR,lore1244,
LORHON,LORHON,teen1242,
LOTE,LOTE,lote1237,
LOU,LOU,louu1245,
LOWA,LOWA,lowa1242,
LOWER_ARANDA,LOWER_ARANDA,west2441,
LOWER_CHINOOK,LOWER_CHINOOK,chin1286,
LOWER_SILESIAN,LOWER_SILESIAN,lowe1388,
LOWER_SORBIAN,LOWER_SORBIAN,lowe1385,
LOWER_TANANA,LOWER_TANANA,lowe1425,
LOWLAND_MIXE,LOWLAND_MIXE,coat1238,
LU,LU,luuu1242,
LUANG,LUANG,luan1263,
LUANGIUA,LUANGIUA,onto1237,
LUA_NIELLIM,LUA_NIELLIM,niel1243,
LUBA,LUBA,luba1249,
LUBILA,LUBILA,lubi1238,
LUBU,LUBU,lubu1241,
LUCAZI,LUCAZI,luch1239,
LUFU,LUFU,lufu1237,
LUGBARA,LUGBARA,lugb1240,
LUGURU,LUGURU,lugu1238,
LUISENO,LUISENO,luis1253,
LUKEP,LUKEP,arop1243,
LUKPA,LUKPA,lukp1238,
LULE_AND_TONOCOTE,LULE_AND_TONOCOTE,lule1238,
LULE_SAAMI,LULE_SAAMI,lule1254,
LULUBA,LULUBA,olub1238,
LUMBU,LUMBU,lumb1249,
LUMBWE,LUMBWE,holo1240,
LUMUN,LUMUN,lumu1239,
LUNDA,LUNDA,lund1266,
LUNGGA,LUNGGA,lung1249,
LUNG_MING,LUNG_MING,zuoj1238,
LUN_BAWANG,LUN_BAWANG,lund1271,
LUO,LUO,luok1236,
LUP,LUP,herm1237,
LURI,LURI,sout2647,
LURI_2,LURI_2,luri1256,
LUSHAI,LUSHAI,lush1249,
LUSHOOTSEED,LUSHOOTSEED,lush1252,
LUSI,LUSI,lusi1240,
LUVALE,LUVALE,luva1239,
LUXEMBOURGISH,LUXEMBOURGISH,luxe1241,
LUYI,LUYI,luya1241,
LWEL_KILORI,LWEL_KILORI,lele1265,
LYELE,LYELE,lyel1241,
LYNGNGAM,LYNGNGAM,lyng1241,
M52_LALA,M52_LALA,lala1264,
M62_SOLI,M62_SOLI,soli1239,
M64_TONGA_2,M64_TONGA_2,tong1318,
MA,MA,made1252,
MAADI,MAADI,madi1260,
MAAKA,MAAKA,maak1236,
MAASAI,MAASAI,masa1300,
MAAY,MAAY,maay1238,
MABAAN,MABAAN,maba1273,
MABALE,MABALE,maba1270,
MABA_CHAD,MABA_CHAD,maba1277,
MABIRE,MABIRE,mabi1242,
MACA,MACA,maca1260,
MACHAME,MACHAME,mach1266,
MACHIGUENGA,MACHIGUENGA,mach1267,
MACUNA,MACUNA,macu1260,
MACUSHI,MACUSHI,macu1259,
MADAK,MADAK,mada1285,
MADAKA,MADAKA,bauc1238,
MADA_CAMEROON,MADA_CAMEROON,mada1293,
MADHILI_GADABA,MADHILI_GADABA,mudh1235,
MADI,MADI,madi1261,
MADIJA,MADIJA,culi1244,
MADIMADI,MADIMADI,madh1244,
MADURESE,MADURESE,nucl1460,
MAE,MAE,maee1241,
MAFA,MAFA,mafa1239,
MAFEA,MAFEA,mafe1237,
MAGAHI,MAGAHI,maga1260,
MAGAR,MAGAR,east2352,
MAGHDI,MAGHDI,magh1238,
MAGORI,MAGORI,mago1248,
MAGUINDANAO,MAGUINDANAO,magu1243,
MAHICAN,MAHICAN,mahi1248,
MAHONGWE,MAHONGWE,maho1248,
MAH_MERI,MAH_MERI,besi1244,
MAIANA,MAIANA,maia1253,
MAIBI,MAIBI,lemb1266,
MAIDU_KONKAU,MAIDU_KONKAU,nort2951,
MAII,MAII,maii1238,
MAILU,MAILU,mail1248,
MAIPURE,MAIPURE,maip1247,
MAIRASI,MAIRASI,nucl1594,
MAISIN,MAISIN,mais1250,
MAITHILI,MAITHILI,mait1250,
MAIWA,MAIWA,maiw1251,
MAI_BRAT,MAI_BRAT,maib1239,
MAK,MAK,makc1235,
MAKAA,MAKAA,maka1304,
MAKAH,MAKAH,maka1318,
MAKARY_KOTOKO,MAKARY_KOTOKO,mpad1242,
MAKASAE,MAKASAE,maka1316,
MAKASAR,MAKASAR,maka1311,
MAKAYAM,MAKAYAM,maka1315,
MAKHUWA_MEETTO_3,MAKHUWA_MEETTO_3,makh1261,
MAKLEW_2,MAKLEW_2,makl1246,
MAKONDE,MAKONDE,mako1251,
MAKU,MAKU,maku1246,
MAKURAP,MAKURAP,maku1278,
MAKWA_ILE,MAKWA_ILE,makh1264,
MAK_NIGERIA,MAK_NIGERIA,makn1235,
MAL,MAL,mall1246,
MALAGASY_ANTAMBAHOAKA,MALAGASY_ANTAMBAHOAKA,sout2920,
MALAGASY_ANTANKARANA,MALAGASY_ANTANKARANA,anta1255,
MALAGASY_BARA,MALAGASY_BARA,bara1369,
MALAGASY_BETSIMISARAKA,MALAGASY_BETSIMISARAKA,nort2890,
MALAGASY_MAHAFALY,MALAGASY_MAHAFALY,tand1256,
MALAGASY_MASIKORO_MIARY,MALAGASY_MASIKORO_MIARY,masi1268,
MALAGASY_MERINA,MALAGASY_MERINA,plat1254,
MALAGASY_TANOSY_TOLAGNARO,MALAGASY_TANOSY_TOLAGNARO,tano1246,
MALAGASY_TSIMIHETY,MALAGASY_TSIMIHETY,tsim1257,
MALAGASY_VEZO,MALAGASY_VEZO,saka1291,
MALAGASY_ZAFISORO,MALAGASY_ZAFISORO,tesa1236,
MALANG,MALANG,java1254,
MALANGO,MALANGO,mala1484,
MALAS,MALAS,mala1495,
MALASANGA,MALASANGA,mala1487,
MALAWI_SENA,MALAWI_SENA,mala1475,
MALAY,MALAY,mala1479,
MALAYALAM,MALAYALAM,mala1464,
MALAY_BABA,MALAY_BABA,baba1267,
MALAY_PATTANI,MALAY_PATTANI,patt1249,
MALDIVIAN,MALDIVIAN,dhiv1236,
MALEU,MALEU,male1289,
MALE_ETHIOPIA,MALE_ETHIOPIA,male1284,
MALE_PAPUANG,MALE_PAPUANG,male1291,
MALFAXAL,MALFAXAL,malf1237,
MALGBE,MALGBE,malg1250,
MALI,MALI,mali1284,
MALIENG,MALIENG,male1282,
MALILA,MALILA,mali1279,
MALINKE,MALINKE,west2500,
MALMARIV,MALMARIV,tial1239,
MALOL,MALOL,malo1245,
MALTESE,MALTESE,malt1254,
MALTO,MALTO,saur1249,
MALUA_BAY,MALUA_BAY,malu1245,
MALULA,MALULA,west2763,
MALVI,MALVI,malv1243,
MALYANGAPA,MALYANGAPA,maly1234,
MAL_PAHARIA,MAL_PAHARIA,malp1246,
MAMA,MAMA,mama1272,
MAMAA,MAMAA,mama1277,
MAMAINDE,MAMAINDE,mama1278,
MAMANWA,MAMANWA,mama1275,
MAMARA_SENOUFO,MAMARA_SENOUFO,mama1271,
MAMBAE,MAMBAE,mamb1306,
MAMBAI,MAMBAI,mamb1294,
MAMBI,MAMBI,aral1243,
MAMBILA,MAMBILA,nige1255,
MAMBILA_ATTA,MAMBILA_ATTA,came1252,
MAMBORU,MAMBORU,mamb1305,
MAMBWE,MAMBWE,mamb1296,
MAMPRULI,MAMPRULI,mamp1244,
MAMUJU,MAMUJU,mamu1255,
MAMVU,MAMVU,mamv1243,
MAM_CAJOLA,MAM_CAJOLA,mamm1241,
MAM_TECTITAN,MAM_TECTITAN,tekt1235,
MANADONESE,MANADONESE,mala1481,
MANAM,MANAM,mana1295,
MANAMBU,MANAMBU,mana1298,
MANANGE,MANANGE,mana1288,
MANCHU,MANCHU,manc1252,
MANDA,MANDA,mand1416,
MANDAHUACA,MANDAHUACA,mand1448,
MANDAN,MANDAN,mand1446,
MANDAR,MANDAR,mand1442,
MANDARIN,MANDARIN,mand1415,
MANDAYAN_BOSO,MANDAYAN_BOSO,kara1489,
MANDAYAN_ISLAM_PISO,MANDAYAN_ISLAM_PISO,kala1388,
MANDA_2,MANDA_2,mand1423,
MANDA_INDIA,MANDA_INDIA,mand1413,
MANDEALI,MANDEALI,mand1409,
MANDER_2,MANDER_2,mand1443,
MANDINKA,MANDINKA,mand1436,
MANDI_PAPUANG,MANDI_PAPUANG,wiar1238,
MANDOBO_BAWAH,MANDOBO_BAWAH,mand1445,
MANEM,MANEM,mane1266,
MANG,MANG,mang1378,
MANGA,MANGA,mang1404,
MANGAP,MANGAP,mbul1263,
MANGARAYI,MANGARAYI,mang1381,
MANGAS,MANGAS,mang1416,
MANGAYAT,MANGAYAT,mang1387,
MANGA_KANURI,MANGA_KANURI,mang1399,
MANGBETU,MANGBETU,mang1394,
MANGBUTU,MANGBUTU,mang1396,
MANGERR,MANGERR,mang1382,
MANGGARAI,MANGGARAI,mang1405,
MANGO,MANGO,mang1398,
MANGUE,MANGUE,moni1237,
MANIDE,MANIDE,cama1250,
MANIHIKI,MANIHIKI,raka1237,
MANINKAKAN_KITA,MANINKAKAN_KITA,kita1249,
MANINKA_KANKAN,MANINKA_KANKAN,east2426,
MANJAKU,MANJAKU,mand1419,
MANKANYA,MANKANYA,mank1251,
MANN,MANN,mann1248,
MANOBO_ATA,MANOBO_ATA,atam1240,
MANOBO_DIBABAWON,MANOBO_DIBABAWON,diba1242,
MANOBO_ILIANEN,MANOBO_ILIANEN,ilia1236,
MANOBO_KALAMANSIG_COTABATO,MANOBO_KALAMANSIG_COTABATO,cota1241,
MANOBO_SARANGANI,MANOBO_SARANGANI,sara1327,
MANOBO_TIGWA,MANOBO_TIGWA,mati1250,
MANOBO_WESTERN_BUKIDNON,MANOBO_WESTERN_BUKIDNON,west2555,
MANOMBAI,MANOMBAI,mano1275,
MANSAKA,MANSAKA,mans1262,
MANSI,MANSI,mans1258,
MANX,MANX,manx1243,
MANZA,MANZA,manz1243,
MAONAN,MAONAN,maon1241,
MAORE,MAORE,maor1244,
MAORI,MAORI,maor1246,
MAPE,MAPE,mape1249,
MAPOS,MAPOS,mapo1242,
MAPOYO,MAPOYO,mapo1246,
MAPRIK,MAPRIK,ambu1247,
MAPUDUNGUN,MAPUDUNGUN,mapu1245,
MAPUN,MAPUN,mapu1244,
MAQUIRITARI,MAQUIRITARI,maqu1238,
MAQU_TIBETAN,MAQU_TIBETAN,amdo1237,
MARA,MARA,mara1385,
MARAMANADJI,MARAMANADJI,mari1417,
MARANAO,MARANAO,mara1404,
MARANUNGGU,MARANUNGGU,mara1386,
MARARBA,MARARBA,gupa1247,
MARARIT,MARARIT,mara1396,
MARATHI,MARATHI,mara1378,
MARAU,MARAU,area1240,
MARBA,MARBA,marb1239,
MARENGAR,MARENGAR,mari1419,
MARGANY,MARGANY,marg1253,
MARGI,MARGI,marg1265,
MARGU,MARGU,marg1251,
MARI,MARI,mari1429,
MARIA,MARIA,mari1438,
MARIA_CHIMALAPA,MARIA_CHIMALAPA,chim1300,
MARICOPA,MARICOPA,mari1440,
MARIDAN,MARIDAN,mari1422,
MARINDINEESCH,MARINDINEESCH,nucl1622,
MARIND_BIAN,MARIND_BIAN,bian1251,
MARINO,MARINO,mari1426,
MARITHIEL,MARITHIEL,mari1424,
MARITYABEN,MARITYABEN,mari1421,
MARI_PNG,MARI_PNG,mari1432,
MARKA,MARKA,mark1256,
MARMA,MARMA,marm1234,
MAROVO,MAROVO,maro1244,
MARRIAMMU,MARRIAMMU,marr1256,
MARSHALLESE,MARSHALLESE,mars1254,
MARTUTHUNIRA,MARTUTHUNIRA,mart1255,
MARU,MARU,maru1249,
MARUBO,MARUBO,maru1252,
MARWARI,MARWARI,marw1260,
MASALIT,MASALIT,nucl1440,
MASANA,MASANA,masa1322,
MASAN_WA,MASAN_WA,awac1238,
MASARWA_TATI,MASARWA_TATI,tsoa1238,
MASBATENYO,MASBATENYO,masb1238,
MASHCO_PIRO,MASHCO_PIRO,mash1270,
MASHI_NIGERIA,MASHI_NIGERIA,mash1269,
MASHI_ZAMBIA,MASHI_ZAMBIA,mash1267,
MASIRI,MASIRI,ciac1237,
MASKELYNES,MASKELYNES,mask1242,
MASMEDJE,MASMEDJE,masm1239,
MASSEP,MASSEP,mass1263,
MATACO,MATACO,wich1264,
MATAL,MATAL,mata1306,
MATBAT,MATBAT,matb1237,
MATENGO,MATENGO,mate1258,
MATEPI,MATEPI,mate1260,
MATINDOR_MAHALI,MATINDOR_MAHALI,maha1291,
MATIS,MATIS,mati1255,
MATLATZINCA_SAN_FRANCISCO_OXTOTILPAN,MATLATZINCA_SAN_FRANCISCO_OXTOTILPAN,sanf1262,
MATO,MATO,mato1252,
MATORISCH,MATORISCH,mato1250,
MATSES,MATSES,mats1244,
MATTOLE,MATTOLE,matt1238,
MATUKAR,MATUKAR,matu1261,
MATUUMBI,MATUUMBI,matu1259,
MAUKAKAN,MAUKAKAN,maho1249,
MAURITIAN,MAURITIAN,mori1278,
MAWAK,MAWAK,mawa1266,
MAWAN,MAWAN,mawa1267,
MAWAYANA,MAWAYANA,mapi1252,
MAWA_CHAD,MAWA_CHAD,mawa1270,
MAWCHI,MAWCHI,mawc1242,
MAWES,MAWES,mawe1251,
MAWNG,MAWNG,maun1240,
MAWO_QIANG,MAWO_QIANG,nort2722,
MAXAKALI,MAXAKALI,maxa1247,
MAXINERI,MAXINERI,mach1268,
MAXI_GBE,MAXI_GBE,maxi1236,
MAYAGUDUNA,MAYAGUDUNA,maya1280,
MAYA_SAMO,MAYA_SAMO,maya1281,
MAYA_YUCATAN,MAYA_YUCATAN,yuca1254,
MAYI_THAKURTI,MAYI_THAKURTI,mayi1234,
MAYI_YAPI,MAYI_YAPI,mayi1235,
MAYKULAN,MAYKULAN,mayi1236,
MAYO,MAYO,mayo1264,
MAYOGO,MAYOGO,mayo1261,
MAZAHUA,MAZAHUA,cent2144,
MAZATEC_CHIQUIHUITLAN,MAZATEC_CHIQUIHUITLAN,chiq1250,
MAZATLAN_DE_FLORES,MAZATLAN_DE_FLORES,maza1296,
MA_MANDA,MA_MANDA,sauk1252,
MBA,MBA,mbaa1245,
MBABARAM,MBABARAM,mbab1239,
MBAELELEA,MBAELELEA,bael1237,
MBAENGGUU,MBAENGGUU,baeg1237,
MBAHAM,MBAHAM,baha1258,
MBALA,MBALA,mbal1257,
MBALANGWE,MBALANGWE,subi1246,
MBALANHU,MBALANHU,mbal1255,
MBAMA,MBAMA,omba1241,
MBANGALA,MBANGALA,mban1264,
MBANGWE,MBANGWE,mban1268,
MBANIATA,MBANIATA,touo1238,
MBANJA,MBANJA,mban1263,
MBARA,MBARA,mbar1260,
MBAREKE,MBAREKE,vang1243,
MBATO,MBATO,mbat1247,
MBAY,MBAY,mbay1241,
MBE,MBE,mbee1249,
MBEDAM,MBEDAM,mbed1242,
MBELIME,MBELIME,mbel1240,
MBEMBE,MBEMBE,cros1244,
MBESA,MBESA,mbes1238,
MBIRAO,MBIRAO,bira1254,
MBO,MBO,mboc1235,
MBOA,MBOA,mbon1252,
MBOI,MBOI,mboi1246,
MBONGNO,MBONGNO,mbon1253,
MBOSI,MBOSI,mbos1242,
MBRE,MBRE,mbre1244,
MBU,MBU,mbuu1238,
MBUGWE,MBUGWE,mbug1242,
MBUKO,MBUKO,mbuk1243,
MBUKUSHU,MBUKUSHU,mbuk1240,
MBULE,MBULE,mbul1262,
MBUM,MBUM,mbum1254,
MBUNDA,MBUNDA,mbun1249,
MBUNDU,MBUNDU,kimb1241,
MBUNGA,MBUNGA,mbun1248,
MBURKU,MBURKU,mbur1239,
MBUUN,MBUUN,mpuo1241,
MBYA,MBYA,mbya1239,
MEADOW_MARI,MEADOW_MARI,east2328,
MEDEBUR,MEDEBUR,mede1237,
MEDNYJ_ALEUT,MEDNYJ_ALEUT,medn1235,
MEDUMBA,MEDUMBA,medu1238,
MEEN,MEEN,meen1242,
MEFELE,MEFELE,mefe1242,
MEHEK,MEHEK,mehe1243,
MEHINAKU,MEHINAKU,mehi1240,
MEHRI,MEHRI,mehr1241,
MEIDOB_NUBIAN,MEIDOB_NUBIAN,mido1240,
MEITEI,MEITEI,mani1292,
MEKENS,MEKENS,saki1248,
MEKEO,MEKEO,meke1243,
MEKMEK,MEKMEK,mekm1240,
MEKWEI_WABRON,MEKWEI_WABRON,mekw1241,
MELE,MELE,mele1250,
MELEKU_JAIKA,MELEKU_JAIKA,male1297,
MELO,MELO,melo1242,
MELPA,MELPA,melp1238,
MENA,MENA,ikob1240,
MENDANKWE_NKWEN,MENDANKWE_NKWEN,mend1261,
MENDE,MENDE,mend1266,
MENDE_PNG,MENDE_PNG,mend1268,
MENGAKA,MENGAKA,meng1264,
MENGEN,MENGEN,meng1267,
MENOMINEE,MENOMINEE,meno1252,
MENTAWAI,MENTAWAI,ment1249,
MENYA,MENYA,meny1245,
MEOSWAR,MEOSWAR,meos1237,
MEPHAA_ACATEPEC,MEPHAA_ACATEPEC,acat1239,
MER,MER,merr1239,
MEREY,MEREY,mere1246,
MERIAM,MERIAM,meri1244,
MERLAV,MERLAV,merl1237,
MERU,MERU,meru1245,
MESENGO,MESENGO,maja1242,
MESME,MESME,mesm1239,
MESMES,MESMES,mesm1243,
MESQAN,MESQAN,mesq1240,
MEYAH,MEYAH,meya1236,
MEYMAI,MEYMAI,khun1255,
MFINU,MFINU,mfin1238,
MFUMTE,MFUMTE,mfum1238,
MIAMI,MIAMI,miam1252,
MIAN,MIAN,mian1256,
MICHIF,MICHIF,mich1243,
MICMAC,MICMAC,mikm1235,
MIDDLE_CHINESE,MIDDLE_CHINESE,midd1344,
MIDDLE_CHULYM,MIDDLE_CHULYM,chul1246,
MIDDLE_EGYPTIAN,MIDDLE_EGYPTIAN,midd1369,
MIDDLE_WAHGI,MIDDLE_WAHGI,nucl1620,
MID_GRAND_VALLEY_DANI,MID_GRAND_VALLEY_DANI,midg1235,
MIENGE,MIENGE,bass1260,
MIGABAC,MIGABAC,miga1241,
MIGAMA,MIGAMA,miga1249,
MIISIIRII_TAMA,MIISIIRII_TAMA,tama1331,
MIJI,MIJI,saja1240,
MIKASUKI,MIKASUKI,mika1239,
MILLCAYAC,MILLCAYAC,mill1237,
MINA,MINA,mina1276,
MINANGALI_LOWER_TANUDAN_KALINGA,MINANGALI_LOWER_TANUDAN_KALINGA,lowe1412,
MINANGKABAU,MINANGKABAU,mina1268,
MINANIBAI,MINANIBAI,mina1274,
MINAVEHA,MINAVEHA,mina1269,
MINGRELIAN,MINGRELIAN,ming1252,
MINIGIR,MINIGIR,mini1251,
MINNORTH_JIANOU,MINNORTH_JIANOU,minb1244,
MINSOUTH_AMOY,MINSOUTH_AMOY,minn1241,
MINTIL,MINTIL,mint1239,
MIRANDESE,MIRANDESE,mira1251,
MIRI,MIRI,katc1249,
MIRIWUNG,MIRIWUNG,miri1266,
MISHIP,MISHIP,mish1244,
MISIMA_PANAEATI,MISIMA_PANAEATI,misi1243,
MISING,MISING,misi1242,
MISKITO,MISKITO,misk1235,
MITUKU,MITUKU,mitu1240,
MIWOK_LAKE,MIWOK_LAKE,lake1258,
MIXIFORE,MIXIFORE,mixi1241,
MIXTECO_DE_SAN_JUAN_COLORADO,MIXTECO_DE_SAN_JUAN_COLORADO,sanj1281,
MIXTEC_ALCOZAUCA,MIXTEC_ALCOZAUCA,alco1235,
MIXTEC_CHAYUCO,MIXTEC_CHAYUCO,chay1249,
MIXTEC_NORTHERN_TLAXIACO,MIXTEC_NORTHERN_TLAXIACO,nort2985,
MIXTEC_PENYOLES,MIXTEC_PENYOLES,peno1244,
MIYA,MIYA,miya1266,
MIYAK,MIYAK,kyen1243,
MIYAKO,MIYAKO,miya1259,
MLABRI,MLABRI,mlab1235,
MLAHSO,MLAHSO,mlah1239,
MLAP,MLAP,mlap1238,
MMALA,MMALA,mmaa1238,
MMEN,MMEN,mmen1238,
MOBA,MOBA,moba1244,
MOBILIAN_JARGON,MOBILIAN_JARGON,mobi1236,
MOCHA,MOCHA,shek1244,
MOCHI,MOCHI,moch1256,
MOCHICA,MOCHICA,moch1259,
MOCHO,MOCHO,moch1257,
MOCOVI,MOCOVI,moco1246,
MODANG,MODANG,moda1244,
MODELE,MODELE,befa1241,
MODERN_MANDAIC,MODERN_MANDAIC,nucl1706,
MODGEL,MODGEL,kwan1285,
MODO,MODO,jurm1239,
MODOLE,MODOLE,modo1249,
MOERE,MOERE,moer1240,
MOFU_GUDUR,MOFU_GUDUR,mofu1248,
MOGHOL,MOGHOL,mogh1245,
MOGOGODO,MOGOGODO,yaak1241,
MOGUM,MOGUM,mogu1251,
MOHAVE,MOHAVE,moha1256,
MOHAWK,MOHAWK,moha1258,
MOHEGAN,MOHEGAN,pequ1242,
MOI,MOI,moii1235,
MOIKODI,MOIKODI,moik1239,
MOK,MOK,mokk1243,
MOKEN,MOKEN,moke1242,
MOKERANG,MOKERANG,moke1240,
MOKILESE,MOKILESE,moki1238,
MOKILKO,MOKILKO,muku1242,
MOKLEN,MOKLEN,mokl1243,
MOKPWE,MOKPWE,mokp1239,
MOKSHA,MOKSHA,moks1248,
MOLALA,MOLALA,mola1238,
MOLBOG,MOLBOG,molb1237,
MOLIMA,MOLIMA,moli1248,
MOLMO_ONE,MOLMO_ONE,molm1235,
MOLO,MOLO,molo1257,
MOLOF,MOLOF,molo1262,
MOLOKO,MOLOKO,molo1266,
MOMA,MOMA,moma1242,
MOMARE,MOMARE,moma1243,
MOMBUN,MOMBUN,nucl1452,
MOMI,MOMI,momj1237,
MOMI_YADIM,MOMI_YADIM,momi1241,
MOMOLILI,MOMOLILI,mese1244,
MOMUNA,MOMUNA,momu1241,
MON,MON,monn1252,
MONDARI,MONDARI,mand1425,
MONDE,MONDE,sala1273,
MONGO,MONGO,mong1338,
MONGOL,MONGOL,mong1344,
MONGOLIAN,MONGOLIAN,halh1238,
MONGONDOW,MONGONDOW,mong1342,
MONGUOR,MONGUOR,tuuu1240,
MONI_4,MONI_4,moni1261,
MONO,MONO,mono1273,
MONO_2,MONO_2,mono1269,
MONO_CONGO,MONO_CONGO,mono1270,
MONTAGNAIS,MONTAGNAIS,mont1268,
MONTANA_SALISH,MONTANA_SALISH,kali1308,
MONTOL,MONTOL,mont1280,
MONUMBO,MONUMBO,nucl1458,
MONZOMBO,MONZOMBO,monz1249,
MOO,MOO,mooo1239,
MOORE,MOORE,moss1236,
MOOSE_CREE,MOOSE_CREE,moos1236,
MOPAN,MOPAN,mopa1243,
MOR,MOR,morm1235,
MORAID_2,MORAID_2,mora1239,
MORANG,MORANG,koch1247,
MORAWA,MORAWA,mora1273,
MORE,MORE,iten1243,
MORESADA,MORESADA,more1258,
MORIGI,MORIGI,mori1271,
MORIKE,MORIKE,mori1273,
MORI_ATAS,MORI_ATAS,mori1269,
MORI_BAWAH,MORI_BAWAH,mori1268,
MORO,MORO,moro1285,
MOROCCAN_ARABIC,MOROCCAN_ARABIC,moro1292,
MOROKODO,MOROKODO,moro1284,
MOROM,MOROM,moro1281,
MORONENE,MORONENE,moro1287,
MOROP,MOROP,iwur1240,
MOROUAS,MOROUAS,moro1286,
MORTLOCKESE,MORTLOCKESE,mort1237,
MOR_2,MOR_2,morb1239,
MOSETEN,MOSETEN,mose1249,
MOSHANG,MOSHANG,mons1234,
MOSIMO,MOSIMO,mosi1248,
MOSINA,MOSINA,vure1239,
MOSIRO,MOSIRO,mosi1247,
MOSKONA,MOSKONA,mosk1236,
MOTA,MOTA,mota1237,
MOTLAV,MOTLAV,motl1237,
MOTU,MOTU,motu1246,
MOTUNA,MOTUNA,siwa1245,
MOTU_HIRI,MOTU_HIRI,hiri1237,
MOT_MURKIM,MOT_MURKIM,murk1238,
MOUK_2,MOUK_2,mouk1239,
MOUNTAIN_KOIARI,MOUNTAIN_KOIARI,moun1252,
MOVIMA,MOVIMA,movi1243,
MOYOBE,MOYOBE,miyo1238,
MPE,MPE,saka1287,
MPI,MPI,mpii1239,
MPIEMO,MPIEMO,mpie1238,
MPOTO,MPOTO,mpot1240,
MPOTOVORO_VOVO,MPOTOVORO_VOVO,mpot1241,
MPUR,MPUR,mpur1239,
MRU,MRU,mruu1242,
MSER,MSER,mser1242,
MUALANG,MUALANG,mual1241,
MUBAMI,MUBAMI,muba1238,
MUBI,MUBI,mubi1246,
MUFIAN,MUFIAN,mufi1238,
MUGIL,MUGIL,barg1252,
MUGOM,MUGOM,mugo1238,
MUINANE,MUINANE,muin1242,
